1,1,3.2416
1,1,3.2021
1,1,3.2232
1,1,3.1034
1,1,3.1056
1,1,3.2074
1,1,3.5199
1,1,3.2456
1,1,3.4488
1,1,2.966
1,1,2.759
1,1,2.8248
1,1,3.0444
1,1,2.9799
1,1,3.0803
1,1,3.4751
1,1,3.561
1,1,3.4743
1,1,3.5296
1,1,3.5266
1,1,3.2537
1,1,3.532
1,1,3.55
1,1,3.3979
1,1,3.4809
1,1,3.3112
1,1,3.3359
1,1,3.5214
1,1,3.5683
1,1,3.4518
1,1,2.9601
1,1,3.4156
1,1,3.2393
1,1,3.3048
1,1,3.319
1,1,3.2672
1,1,3.5464
1,1,3.1593
1,1,2.7413
1,1,2.5883
1,1,3.5717
1,1,3.641
1,1,3.3617
1,1,3.0162
1,1,3.0469
1,1,3.5494
1,1,2.9098
1,1,3.9231
1,1,3.0836
1,1,3.3171
1,1,3.6854
1,1,3.3955
1,1,3.2864
1,1,3.4322
1,1,3.3544
1,1,3.7035
1,1,3.705
1,1,3.6404
1,1,2.9129
1,1,3.2594
1,1,3.2071
1,1,2.8799
1,1,2.8544
1,1,2.7253
1,1,3.0534
1,1,3.3829
1,1,3.4211
1,1,3.3545
1,1,2.5499
1,1,2.9837
1,1,3.4672
1,1,3.5706
1,1,2.9702
1,1,2.8393
1,1,3.3098
1,1,3.5136
1,1,2.9813
1,1,2.3516
1,1,3.3898
1,1,3.5266
1,1,3.4723
1,1,3.4353
1,1,3.4445
1,1,3.2866
1,1,2.7937
1,1,2.9244
1,1,3.1171
1,1,4.0295
1,1,3.3094
1,1,2.8276
1,1,2.6894
1,1,2.8894
1,1,3.5215
1,1,3.4456
1,1,3.04
1,1,3.2785
1,1,2.9048
1,1,2.8377
1,1,3.0132
1,1,3.4724
1,1,3.0367
1,1,3.1399
1,1,3.4368
1,1,3.2769
1,1,3.6655
1,1,3.7535
1,1,3.5216
1,1,3.0238
1,1,3.2852
1,1,3.892
1,1,3.8959
1,1,3.2628
1,1,2.9267
1,1,2.7298
1,1,3.0932
1,1,3.7296
1,1,3.1716
1,1,3.5553
1,1,2.7652
1,1,2.617
1,1,3.3379
1,1,2.8527
1,1,3.0648
1,1,2.9454
1,1,2.321
1,1,2.8794
1,1,3.4523
1,1,2.2442
1,1,2.9681
1,1,2.755
1,1,3.3077
1,1,2.8229
1,1,3.6436
1,1,3.5811
1,1,3.3078
1,1,3.1825
1,1,3.1038
1,1,2.832
1,1,3.0517
1,1,2.7307
1,1,3.4702
1,1,3.2633
1,1,3.4859
1,1,3.3401
1,1,3.5614
1,1,3.2719
1,1,3.4907
1,1,3.5191
1,1,3.61
1,1,3.4036
1,1,3.4675
1,1,3.5292
1,1,3.3122
1,1,3.4868
1,1,2.9063
1,1,2.8884
1,1,2.5805
1,1,3.0533
1,1,3.4059
1,1,2.8365
1,1,3.5238
1,1,3.403
1,1,3.4978
1,1,3.4626
1,1,3.1866
1,1,2.8572
1,1,2.571
1,1,2.9072
1,1,2.9886
1,1,3.3901
1,1,2.6439
1,1,3.0518
1,1,3.3221
1,1,2.9393
1,1,2.3952
1,1,2.6242
1,1,2.3528
1,1,3.4832
1,1,3.6424
1,1,2.6445
1,1,3.0462
1,1,3.5349
1,1,3.5004
1,1,3.5381
1,1,3.7229
1,1,3.1368
1,1,3.2027
1,1,3.1517
1,1,3.1621
1,1,3.3177
1,1,3.2165
1,1,3.1171
1,1,3.3948
1,1,3.2917
1,1,3.4361
1,1,3.0131
1,1,3.2738
1,1,2.9921
1,1,2.8684
1,1,2.9481
1,1,3.0844
1,1,3.467
1,1,3.5244
1,1,3.4801
1,1,3.5407
1,1,3.4639
1,1,3.5245
1,1,3.5314
1,1,3.501
1,1,3.2924
1,1,3.1706
1,1,3.5513
1,1,3.4428
1,1,3.6205
1,1,3.4693
1,1,3.1278
1,1,3.3755
1,1,3.2092
1,1,3.0949
1,1,3.3582
1,1,3.4152
1,1,3.2615
1,1,2.6685
1,1,2.5895
1,1,3.5887
1,1,3.5145
1,1,3.3937
1,1,2.6747
1,1,3.2071
1,1,3.4847
1,1,2.9181
1,1,3.8984
1,1,3.0921
1,1,3.3406
1,1,3.7146
1,1,3.3686
1,1,3.4711
1,1,3.3461
1,1,3.548
1,1,3.6719
1,1,3.8355
1,1,3.4661
1,1,2.9028
1,1,3.1895
1,1,3.3884
1,1,2.9568
1,1,2.8531
1,1,2.7701
1,1,2.9742
1,1,3.437
1,1,3.3562
1,1,3.3851
1,1,2.6064
1,1,2.8654
1,1,3.3258
1,1,2.5067
1,1,3.6463
1,1,2.7434
1,1,2.5704
1,1,3.2386
1,1,3.5103
1,1,3.3737
1,1,2.9977
1,1,2.3402
1,1,3.2906
1,1,3.4704
1,1,3.5552
1,1,3.629
1,1,3.4377
1,1,3.2796
1,1,2.851
1,1,2.9223
1,1,3.1046
1,1,3.2489
1,1,2.9569
1,1,3.6121
1,1,3.1602
1,1,2.8566
1,1,2.8182
1,1,2.863
1,1,3.4465
1,1,3.455
1,1,3.2075
1,1,3.3339
1,1,2.8121
1,1,2.7539
1,1,3.0489
1,1,3.4432
1,1,2.9843
1,1,3.1284
1,1,3.4072
1,1,3.2287
1,1,3.542
1,1,3.6696
1,1,3.4821
1,1,3.0369
1,1,2.715
1,1,3.2228
1,1,3.8322
1,1,3.8016
1,1,3.2738
1,1,2.9796
1,1,2.8757
1,1,3.387
1,1,3.6477
1,1,3.2746
1,1,3.3238
1,1,2.8235
1,1,2.7871
1,1,2.8979
1,1,3.4098
1,1,3.0402
1,1,3.2552
1,1,3.2349
1,1,2.2594
1,1,2.6244
1,1,3.389
1,1,2.2067
1,1,2.907
1,1,2.5364
1,1,2.8208
1,1,3.1577
1,1,2.9488
1,1,3.6144
1,1,3.257
1,1,3.1314
1,1,3.2452
1,1,2.7721
1,1,2.8358
1,1,3.1041
1,1,2.723
1,1,3.4738
1,1,3.2539
1,1,3.4569
1,1,3.2743
1,1,3.7237
1,1,3.5133
1,1,3.475
1,1,3.328
1,1,3.3588
1,1,2.9638
1,1,3.3144
1,1,2.8641
1,1,2.8924
1,1,3.0727
1,1,3.0106
1,1,3.2946
1,1,2.8474
1,1,3.4395
1,1,3.4457
1,1,3.4962
1,1,3.4647
1,1,3.0541
1,1,2.8618
1,1,2.4004
1,1,2.9288
1,1,3.0467
1,1,3.2341
1,1,2.6666
1,1,2.825
1,1,3.3572
1,1,2.8472
1,1,2.3906
1,1,2.738
1,1,3.1976
1,1,3.3858
1,1,3.6135
1,1,3.6495
1,1,2.8556
1,1,2.9943
1,1,3.4946
1,1,3.7071
1,1,3.5869
1,1,3.4692
1,1,3.4631
1,1,3.2666
1,1,3.1534
1,1,3.2252
1,1,3.1949
1,1,3.1578
1,1,3.0595
1,1,3.4011
1,1,3.2585
1,1,3.4265
1,1,3.006
1,1,2.9559
1,1,2.9633
1,1,2.8725
1,1,2.9086
1,1,3.0843
1,1,3.4744
1,1,3.5147
1,1,3.4608
1,1,3.5393
1,1,3.7295
1,1,3.5456
1,1,3.5394
1,1,3.3486
1,1,3.4972
1,1,3.266
1,1,3.3694
1,1,3.5139
1,1,3.5896
1,1,3.4762
1,1,2.9659
1,1,3.7614
1,1,3.3406
1,1,3.1017
1,1,3.343
1,1,3.5462
1,1,3.1671
1,1,2.7329
1,1,2.5835
1,1,3.5668
1,1,3.5511
1,1,3.2974
1,1,3.0184
1,1,3.0453
1,1,3.5318
1,1,2.9164
1,1,3.9286
1,1,3.126
1,1,3.3286
1,1,3.7204
1,1,3.2791
1,1,3.5204
1,1,3.3923
1,1,3.6235
1,1,3.7044
1,1,3.8195
1,1,3.6252
1,1,2.9083
1,1,3.1203
1,1,3.5097
1,1,2.8196
1,1,2.8476
1,1,2.7492
1,1,3.0058
1,1,3.4009
1,1,3.374
1,1,3.4593
1,1,2.3806
1,1,2.966
1,1,3.4161
1,1,2.5072
1,1,3.6593
1,1,2.5619
1,1,2.5663
1,1,2.8693
1,1,3.2929
1,1,3.6792
1,1,3.4011
1,1,2.9488
1,1,2.3523
1,1,3.3755
1,1,3.5319
1,1,3.5549
1,1,3.488
1,1,3.4332
1,1,3.2786
1,1,2.8191
1,1,2.9628
1,1,3.1309
1,1,3.2506
1,1,2.9453
1,1,3.8273
1,1,3.4007
1,1,2.8268
1,1,2.7909
1,1,2.8749
1,1,3.4899
1,1,3.4556
1,1,3.0832
1,1,3.3308
1,1,2.859
1,1,2.8086
1,1,3.0343
1,1,3.436
1,1,3.0243
1,1,3.1331
1,1,3.4079
1,1,3.2547
1,1,3.5786
1,1,3.7264
1,1,3.5168
1,1,3.0245
1,1,3.2894
1,1,3.849
1,1,3.876
1,1,3.265
1,1,2.9166
1,1,2.8479
1,1,3.2567
1,1,3.7619
1,1,3.3008
1,1,3.3558
1,1,2.7429
1,1,2.7911
1,1,2.7795
1,1,3.3962
1,1,3.0124
1,1,3.2605
1,1,3.2588
1,1,3.1788
1,1,2.5798
1,1,3.4641
1,1,2.2205
1,1,2.9369
1,1,2.5539
1,1,3.1617
1,1,2.9029
1,1,3.0046
1,1,3.6438
1,1,3.6352
1,1,3.3027
1,1,3.079
1,1,3.1094
1,1,2.8331
1,1,3.058
1,1,2.6893
1,1,3.3032
1,1,3.278
1,1,3.4579
1,1,3.3219
1,1,3.6517
1,1,3.1315
1,1,3.4723
1,1,3.4826
1,1,3.4974
1,1,3.4398
1,1,3.2131
1,1,3.3271
1,1,2.872
1,1,3.0342
1,1,3.1532
1,1,3.0066
1,1,3.3002
1,1,2.8519
1,1,3.5074
1,1,3.4539
1,1,3.4969
1,1,3.4641
1,1,2.9461
1,1,2.8652
1,1,2.4571
1,1,2.9296
1,1,2.9079
1,1,3.227
1,1,2.8308
1,1,2.8586
1,1,3.1523
1,1,2.9006
1,1,2.4325
1,1,2.9862
1,1,3.1967
1,1,3.6065
1,1,3.4881
1,1,2.8709
1,1,3.0229
1,1,3.3922
1,1,3.4986
1,1,3.561
1,1,3.7695
1,1,3.113
1,1,3.2291
1,1,3.1574
1,1,3.2257
1,1,3.2511
1,1,3.1739
1,1,3.051
1,1,3.4319
1,1,3.262
1,1,3.4274
1,1,2.9941
1,1,3.005
1,1,2.9927
1,1,2.8684
1,1,2.9258
1,1,3.0837
1,1,3.6608
1,1,3.5372
1,1,3.4847
1,1,3.5398
1,1,3.6913
1,1,3.5358
1,1,3.5445
1,1,3.4718
1,1,3.4975
1,1,3.1303
1,1,3.55
1,1,3.5072
1,1,3.6264
1,1,3.467
1,1,3.1162
1,1,3.6067
1,1,3.3446
1,1,3.0984
1,1,3.3445
1,1,3.5454
1,1,3.2664
1,1,2.6379
1,1,2.6141
1,1,3.5754
1,1,3.5406
1,1,3.3802
1,1,2.7073
1,1,3.1255
1,1,3.513
1,1,2.9308
1,1,3.9105
1,1,3.1512
1,1,3.3046
1,1,3.7216
1,1,3.4179
1,1,3.4968
1,1,3.3541
1,1,3.5313
1,1,3.6787
1,1,3.8032
1,1,3.4867
1,1,2.9095
1,1,3.1707
1,1,3.3218
1,1,2.9356
1,1,2.8504
1,1,2.7533
1,1,2.9856
1,1,3.4316
1,1,3.3771
1,1,3.3678
1,1,2.3627
1,1,2.9685
1,1,3.441
1,1,2.5072
1,1,3.6629
1,1,2.5619
1,1,2.5679
1,1,3.2746
1,1,3.6554
1,1,3.3898
1,1,2.9998
1,1,2.3573
1,1,3.3068
1,1,3.5332
1,1,3.5551
1,1,3.6464
1,1,3.4376
1,1,3.2699
1,1,2.851
1,1,2.9935
1,1,3.1249
1,1,3.2435
1,1,2.9453
1,1,3.6292
1,1,3.3456
1,1,2.8659
1,1,2.8018
1,1,2.8655
1,1,3.4532
1,1,3.4562
1,1,3.1198
1,1,3.3317
1,1,2.8254
1,1,2.7868
1,1,3.0479
1,1,3.4344
1,1,3.0114
1,1,3.132
1,1,3.3999
1,1,3.2353
1,1,3.5767
1,1,3.6813
1,1,3.4946
1,1,3.0326
1,1,3.1906
1,1,3.8982
1,1,3.7687
1,1,3.2793
1,1,2.9724
1,1,2.8358
1,1,3.0929
1,1,3.6416
1,1,3.3008
1,1,3.3501
1,1,2.7009
1,1,2.7905
1,1,2.8687
1,1,3.3798
1,1,2.8887
1,1,3.2648
1,1,2.9859
1,1,3.0378
1,1,3.6634
1,1,3.4676
1,1,2.2198
1,1,2.9444
1,1,2.5513
1,1,2.8262
1,1,3.1632
1,1,2.8734
1,1,3.6326
1,1,3.2628
1,1,3.1963
1,1,3.0886
1,1,3.0439
1,1,3.4814
1,1,2.8691
1,1,2.9708
1,1,3.4712
1,1,3.2449
1,1,3.4617
1,1,3.2914
1,1,3.5137
1,1,3.3748
1,1,3.5551
1,1,3.4445
1,1,3.2892
1,1,3.3454
1,1,3.5176
1,1,3.0101
1,1,2.9508
1,1,3.1609
1,1,3.0235
1,1,3.2878
1,1,2.8418
1,1,3.5108
1,1,3.4499
1,1,3.4177
1,1,3.4639
1,1,3.2906
1,1,2.8208
1,1,3.2478
1,1,2.9303
1,1,3.0425
1,1,3.4454
1,1,2.8344
1,1,2.8178
1,1,3.298
1,1,2.9064
1,1,2.4762
1,1,2.8735
1,1,3.404
1,1,3.6156
1,1,3.6461
1,1,2.8685
1,1,3.0087
1,1,3.5301
1,1,3.5368
1,1,3.556
1,1,3.7691
1,1,3.4624
1,1,3.2539
1,1,3.1318
1,1,3.1992
1,1,3.3161
1,1,3.1143
1,1,3.2071
1,1,3.5278
1,1,3.2651
1,1,3.4409
1,1,2.971
1,1,2.8401
1,1,2.9547
1,1,2.8663
1,1,2.9211
1,1,3.0839
1,1,3.4659
1,1,3.6186
1,1,3.4955
1,1,3.5401
1,1,3.5268
1,1,3.5102
1,1,3.5465
1,1,3.379
1,1,3.34
1,1,3.2618
1,1,3.3358
1,1,3.5156
1,1,3.5903
1,1,3.4762
1,1,2.9673
1,1,3.8132
1,1,3.3399
1,1,3.3271
1,1,3.2843
1,1,3.4808
1,1,3.2887
1,1,2.7336
1,1,2.6207
1,1,3.5789
1,1,3.6376
1,1,3.2984
1,1,3.0224
1,1,3.0699
1,1,3.5353
1,1,2.9301
1,1,3.9268
1,1,3.0922
1,1,3.3226
1,1,3.7116
1,1,3.6458
1,1,3.2758
1,1,3.5347
1,1,3.3617
1,1,3.6695
1,1,3.7048
1,1,3.8195
1,1,3.6497
1,1,2.9355
1,1,3.25
1,1,3.2557
1,1,2.831
1,1,2.8436
1,1,2.7199
1,1,3.0344
1,1,3.3894
1,1,3.2789
1,1,3.3406
1,1,2.4004
1,1,2.9713
1,1,3.4574
1,1,3.682
1,1,2.964
1,1,2.8393
1,1,3.3137
1,1,3.4806
1,1,2.9781
1,1,2.3565
1,1,3.2549
1,1,3.5307
1,1,3.5055
1,1,3.4968
1,1,3.4486
1,1,3.286
1,1,2.8099
1,1,2.9788
1,1,3.1216
1,1,3.2506
1,1,3.8212
1,1,3.319
1,1,2.8189
1,1,2.7872
1,1,2.8826
1,1,3.5072
1,1,3.4526
1,1,3.0806
1,1,3.3062
1,1,2.8818
1,1,2.8148
1,1,3.0269
1,1,3.455
1,1,3.0243
1,1,3.1376
1,1,3.4235
1,1,3.2664
1,1,3.6358
1,1,3.7439
1,1,3.5238
1,1,3.0289
1,1,3.2206
1,1,3.9598
1,1,3.8913
1,1,3.2268
1,1,2.8636
1,1,2.7583
1,1,3.1337
1,1,3.7701
1,1,3.2953
1,1,3.318
1,1,2.8008
1,1,2.7307
1,1,2.7428
1,1,3.3615
1,1,2.8619
1,1,3.1558
1,1,3.3175
1,1,2.2312
1,1,3.2857
1,1,3.2622
1,1,2.3668
1,1,2.9686
1,1,2.8711
1,1,2.9912
1,1,3.1842
1,1,3.2273
1,1,3.3026
1,1,3.1831
1,1,3.0799
1,1,2.815
1,1,3.5737
1,1,2.917
1,1,2.8024
1,1,3.2944
1,1,3.1785
1,1,3.4542
1,1,3.4425
1,1,3.3952
1,1,3.2749
1,1,3.492
1,1,3.5424
1,1,3.4951
1,1,3.3558
1,1,3.4675
1,1,3.5609
1,1,3.0376
1,1,3.5173
1,1,2.7918
1,1,2.919
1,1,3.0838
1,1,3.2049
1,1,3.4089
1,1,2.8371
1,1,3.5067
1,1,3.4038
1,1,3.4185
1,1,3.4665
1,1,2.995
1,1,2.8411
1,1,3.1858
1,1,2.8584
1,1,3.0018
1,1,3.3943
1,1,2.8311
1,1,2.9477
1,1,3.1278
1,1,2.8511
1,1,2.454
1,1,2.6914
1,1,3.2201
1,1,2.9459
1,1,3.2452
1,1,3.0075
1,1,3.0144
1,1,3.5184
1,1,3.6039
1,1,3.5618
1,1,3.5403
1,1,3.0949
1,1,3.0127
1,1,3.2258
1,1,3.1428
1,1,3.3222
1,1,3.2349
1,1,3.1282
1,1,3.5233
1,1,3.4116
1,1,3.4518
1,1,3.0339
1,1,3.1498
1,1,2.9956
1,1,2.8705
1,1,2.9544
1,1,3.0316
1,1,3.65
1,1,3.4903
1,1,3.4723
1,1,3.5296
1,1,3.6346
1,1,3.5471
1,1,3.5516
1,1,3.3838
1,1,3.2718
1,1,3.1386
1,1,3.5513
1,1,3.4363
1,1,3.5701
1,1,3.4576
1,1,3.1086
1,1,3.4685
1,1,3.2517
1,1,3.0928
1,1,3.3596
1,1,3.0634
1,1,3.2445
1,1,2.6301
1,1,2.5815
1,1,3.5732
1,1,3.5866
1,1,3.4781
1,1,2.7963
1,1,3.2043
1,1,3.4314
1,1,2.9209
1,1,3.439
1,1,3.067
1,1,3.3423
1,1,3.4199
1,1,3.3242
1,1,3.4772
1,1,3.3367
1,1,3.5272
1,1,3.6636
1,1,3.5735
1,1,3.3927
1,1,2.9102
1,1,3.2136
1,1,3.4225
1,1,3.4124
1,1,2.8543
1,1,2.7914
1,1,2.9948
1,1,3.4449
1,1,3.3308
1,1,3.4036
1,1,2.583
1,1,2.9845
1,1,3.2854
1,1,2.5072
1,1,3.2912
1,1,2.6059
1,1,2.7608
1,1,3.2354
1,1,3.5369
1,1,3.3534
1,1,2.9932
1,1,2.373
1,1,3.4549
1,1,3.4672
1,1,3.5109
1,1,3.6069
1,1,3.4614
1,1,3.2737
1,1,2.8664
1,1,3.1287
1,1,3.1736
1,1,2.9175
1,1,3.5014
1,1,3.2334
1,1,2.8305
1,1,2.8295
1,1,2.8561
1,1,3.4212
1,1,3.4487
1,1,3.2524
1,1,3.3233
1,1,2.7861
1,1,2.7242
1,1,3.0515
1,1,3.4514
1,1,2.9642
1,1,3.1236
1,1,3.4252
1,1,3.2105
1,1,3.5028
1,1,3.6224
1,1,3.4288
1,1,3.0377
1,1,2.9099
1,1,3.0713
1,1,3.3174
1,1,3.4771
1,1,3.2795
1,1,3.0067
1,1,2.8045
1,1,3.1695
1,1,3.3967
1,1,3.2609
1,1,3.3983
1,1,2.7785
1,1,2.8294
1,1,2.8955
1,1,3.401
1,1,2.9048
1,1,3.2497
1,1,3.2497
1,1,3.1698
1,1,3.6532
1,1,3.3711
1,1,2.3228
1,1,2.9449
1,1,2.6661
1,1,2.9758
1,1,2.7675
1,1,3.4671
1,1,3.1521
1,1,3.6093
1,1,3.2584
1,1,3.0678
1,1,2.7398
1,1,3.5296
1,1,3.0703
1,1,3.0878
1,1,3.609
1,1,3.2791
1,1,3.4545
1,1,3.45
1,1,3.4792
1,1,4.5484
1,1,3.5086
1,1,3.4969
1,1,3.2032
1,1,3.5152
1,1,3.0512
1,1,2.8475
1,1,3.1068
1,1,2.802
1,1,3.4204
1,1,2.8434
1,1,3.5171
1,1,3.4232
1,1,3.4269
1,1,3.4647
1,1,3.1346
1,1,2.8396
1,1,3.2759
1,1,2.9144
1,1,2.9485
1,1,3.4208
1,1,2.8335
1,1,2.9727
1,1,3.3253
1,1,2.9409
1,1,2.4431
1,1,3.4906
1,1,3.689
1,1,2.9305
1,1,3.3399
1,1,3.3703
1,1,2.8784
1,1,3.0717
1,1,3.4389
1,1,3.4701
1,1,3.3453
1,1,3.7311
1,1,3.4633
1,1,3.2245
1,1,3.1554
1,1,3.2217
1,1,3.3042
1,1,3.1991
1,1,3.045
1,1,3.4428
1,1,3.2648
1,1,3.4415
1,1,3.039
1,1,3.0757
1,1,2.8015
1,1,2.8684
1,1,2.9545
1,1,3.0847
1,1,3.4677
1,1,3.5401
1,1,3.4774
1,1,3.5405
1,1,3.5695
1,1,3.5379
1,1,3.5496
1,1,3.5
1,1,3.4988
1,1,3.2482
1,1,3.5508
1,1,3.502
1,1,3.6182
1,1,3.4709
1,1,3.1194
1,1,3.4592
1,1,3.456
1,1,3.0928
1,1,3.358
1,1,3.5432
1,1,3.2694
1,1,2.7037
1,1,2.6063
1,1,3.5771
1,1,3.5284
1,1,3.37
1,1,2.6786
1,1,3.035
1,1,3.5328
1,1,2.9222
1,1,3.9289
1,1,3.0635
1,1,3.3405
1,1,3.7185
1,1,3.2926
1,1,3.4947
1,1,3.3728
1,1,3.4679
1,1,3.6904
1,1,3.8053
1,1,3.4057
1,1,2.9102
1,1,3.2579
1,1,3.3334
1,1,2.8854
1,1,2.8526
1,1,2.7713
1,1,3.0595
1,1,3.4239
1,1,3.3704
1,1,3.3912
1,1,2.3718
1,1,2.9162
1,1,3.3153
1,1,2.5068
1,1,3.658
1,1,2.5619
1,1,2.5704
1,1,3.3039
1,1,3.4687
1,1,3.3735
1,1,2.9987
1,1,2.3579
1,1,3.2673
1,1,3.5257
1,1,3.5553
1,1,3.6388
1,1,3.4356
1,1,3.2686
1,1,2.851
1,1,2.9077
1,1,3.1219
1,1,3.2501
1,1,2.8932
1,1,3.6361
1,1,3.2864
1,1,2.8632
1,1,2.8062
1,1,2.8678
1,1,3.4624
1,1,3.4566
1,1,3.138
1,1,3.334
1,1,2.8307
1,1,2.7795
1,1,3.045
1,1,3.4445
1,1,3.0063
1,1,3.1284
1,1,3.3941
1,1,3.2386
1,1,3.5396
1,1,3.6906
1,1,3.5007
1,1,3.0342
1,1,3.1826
1,1,3.8526
1,1,3.9022
1,1,3.2789
1,1,2.9797
1,1,2.854
1,1,3.2038
1,1,3.6615
1,1,3.3025
1,1,3.483
1,1,2.74
1,1,2.789
1,1,2.8917
1,1,3.3727
1,1,2.8849
1,1,3.271
1,1,3.2974
1,1,2.2768
1,1,3.5418
1,1,3.157
1,1,2.3847
1,1,2.8868
1,1,2.6716
1,1,2.882
1,1,2.9397
1,1,3.5339
1,1,2.8265
1,1,3.2554
1,1,3.1513
1,1,3.7313
1,1,2.7494
1,1,3.554
1,1,2.8604
1,1,2.6931
1,1,3.2009
1,1,3.204
1,1,3.467
1,1,3.4429
1,1,3.43
1,1,4.4314
1,1,3.4988
1,1,3.2792
1,1,3.5585
1,1,2.956
1,1,3.5176
1,1,3.0523
1,1,2.6177
1,1,3.1442
1,1,3.0019
1,1,3.4258
1,1,2.8239
1,1,3.5241
1,1,3.3599
1,1,3.4272
1,1,3.4645
1,1,3.2102
1,1,2.8278
1,1,3.257
1,1,2.8476
1,1,2.908
1,1,3.2224
1,1,2.6617
1,1,2.9065
1,1,3.309
1,1,2.8864
1,1,2.4252
1,1,2.7102
1,1,3.3974
1,1,2.877
1,1,3.1911
1,1,2.9701
1,1,3.0407
1,1,3.4795
1,1,3.5364
1,1,3.4841
1,1,3.4717
1,1,3.4624
1,1,3.2226
1,1,3.208
1,1,3.2225
1,1,3.124
1,1,3.0948
1,1,3.2049
1,1,3.5144
1,1,3.2477
1,1,3.4495
1,1,3.009
1,1,2.7469
1,1,2.9558
1,1,3.0528
1,1,2.913
1,1,3.0847
1,1,3.4715
1,1,3.5966
1,1,3.4646
1,1,3.5408
1,1,3.4641
1,1,3.2451
1,1,3.5051
1,1,3.5505
1,1,3.4606
1,1,3.3006
1,1,3.3084
1,1,3.3653
1,1,3.5217
1,1,3.5542
1,1,3.4529
1,1,2.9542
1,1,3.8061
1,1,3.2263
1,1,3.3045
1,1,3.3206
1,1,3.2702
1,1,3.4423
1,1,3.1746
1,1,2.747
1,1,2.5808
1,1,3.5702
1,1,3.6426
1,1,3.3617
1,1,3.0214
1,1,3.1022
1,1,3.5494
1,1,2.9098
1,1,3.9231
1,1,3.1004
1,1,3.3177
1,1,3.6739
1,1,3.6527
1,1,3.2713
1,1,3.5034
1,1,3.3544
1,1,3.6977
1,1,3.705
1,1,3.6404
1,1,2.9129
1,1,3.0437
1,1,3.1884
1,1,2.8175
1,1,2.8419
1,1,2.7246
1,1,3.0498
1,1,3.3829
1,1,3.404
1,1,3.3508
1,1,2.4169
1,1,2.9837
1,1,3.4714
1,1,3.5346
1,1,2.9709
1,1,2.8393
1,1,3.3053
1,1,3.51
1,1,2.9996
1,1,2.3513
1,1,3.314
1,1,3.5271
1,1,3.4515
1,1,3.4879
1,1,3.4663
1,1,3.2926
1,1,2.8126
1,1,2.9356
1,1,3.1248
1,1,4.0295
1,1,3.3163
1,1,2.831
1,1,2.7697
1,1,2.8827
